x1,y1,z1,x2,y2,z2
3.93019,19.6101,8.75358,3.95557,19.8089,8.84202
-2.00889,19.8987,0.955344,-2.02058,20.0987,3.23857
27.1076,-22.1398,7.37955,27.262,-22.267,4.00965
22.3847,-26.9056,9.57722,22.5285,-27.0461,9.63216
14.2381,-47.9299,5.69764,14.2637,-48.131,5.72061
-1.48905,19.9444,11.8973,-1.49123,20.1447,12.0205
-1.48905,19.9444,11.8973,-1.50479,20.1439,10.1842
-4.05198,19.5852,16.495,-4.10092,19.7794,13.5225
1.20937,19.9634,12.9287,1.22166,20.1631,16.8743
-0.319698,19.9974,18.137,-0.314458,20.1975,11.306
-1.12967,19.9682,14.8806,-1.14018,20.1678,10.195
0.245852,19.9983,19.3309,0.256339,20.1985,19.5273
0.245852,19.9983,19.3309,0.256375,20.1984,18.4784
1.50327,19.9434,19.2221,1.50312,20.1439,18.4361
-3.25751,19.7329,19.3027,-3.28014,19.9319,13.4326
-0.308609,19.9977,10.6544,-0.314458,20.1975,11.306
-0.607956,19.9907,10.3826,-0.616184,20.1906,11.6294
1.14095,19.9674,16.699,1.14006,20.1678,13.0674
-4.84019,19.4054,10.4242,-4.88935,19.5993,16.4914
-2.18745,19.8805,15.4115,-2.19684,20.0804,15.5646
-0.49893,19.9939,12.1558,-0.489658,20.1941,10.4962
-0.49893,19.9939,12.1558,-0.506862,20.1938,19.4587
-3.35977,19.7158,11.7258,-3.38157,19.915,19.5149
-0.841587,19.9822,16.8275,-0.85774,20.1818,16.1348
3.20915,19.7408,12.7321,3.22667,19.9405,12.8639
-0.216303,19.9989,11.1874,-0.208482,20.1989,13.4283
3.20841,19.741,11.255,3.22667,19.9405,12.8639
25.7093,-23.7494,10.7359,25.8634,-23.8769,17.4172
15.6474,-47.4888,14.6143,15.7278,-47.6726,14.6742
-0.914783,19.979,28.2681,-0.93285,20.1786,22.257
-4.32553,19.5267,22.6762,-4.36809,19.722,28.0112
0.307227,19.9978,29.8565,0.323108,20.1972,30.1603
0.325918,19.9973,25.151,0.323108,20.1972,30.1603
-4.78934,19.418,28.779,-4.83494,19.6127,22.3525
-4.78934,19.418,28.779,-4.84378,19.6106,25.6159
-3.99672,19.5966,22.3391,-4.04125,19.7916,23.0707
-2.28392,19.8691,20.6773,-2.31783,20.0663,20.8831
-4.00632,19.5946,24.4086,-4.04125,19.7916,23.0707
0.328633,19.9973,26.2775,0.323108,20.1972,30.1603
-0.423593,19.9957,21.4998,-0.4398,20.1952,21.717
-0.936841,19.9782,22.0368,-0.93285,20.1786,22.257
12.0108,-48.5359,21.1202,12.0328,-48.7368,21.2061
11.4085,-48.681,22.0886,11.4683,-48.8725,20.9346
-14.4387,-68.4947,24.1277,-14.4508,-68.9009,23.5692
-14.1406,-68.5569,23.4225,-14.2446,-68.9438,24.2891
-0.842288,19.9823,32.5241,-0.853164,20.182,36.4461
-0.842288,19.9823,32.5241,-0.840804,20.1825,38.8302
-5.61796,19.1947,31.5775,-5.66655,19.389,39.6762
-3.94516,19.607,31.3814,-3.989,19.8022,31.2402
-0.838663,19.9825,34.8003,-0.853164,20.182,36.4461
-0.838663,19.9825,34.8003,-0.840804,20.1825,38.8302
-3.59646,19.6738,39.1289,-3.63165,19.8708,39.0731
-3.59646,19.6738,39.1289,-3.64173,19.8688,39.5217
2.34301,19.862,32.0752,2.35558,20.0624,32.3957
0.125817,19.9996,36.8932,0.122871,20.1997,35.4795
23.5623,-25.8811,38.0676,23.6875,-26.0374,38.2834
23.5623,-25.8811,38.0676,23.6824,-26.0419,31.3059
-68.0364,-86.4349,36.6254,-68.3783,-86.6752,36.7637
-73.802,-81.5673,35.1758,-74.1975,-81.7493,35.3107
-5.04564,19.353,49.0204,-5.107,19.5438,42.399
0.540544,19.9927,49.023,0.552202,20.1924,41.5039
-5.10517,19.3374,41.9667,-5.15774,19.5305,49.5315
25.8792,-23.5642,41.4981,26.021,-23.7055,40.4474
25.8502,-23.5961,40.217,25.9932,-23.7359,41.7439
27.6076,-21.5132,43.1856,27.7653,-21.6362,43.6111
-39.2726,-75.3837,40.8899,-39.5291,-75.7005,41.0829
-38.9056,-75.5735,43.4249,-39.1928,-75.8754,43.6332
3.24666,19.7347,59.0413,3.27887,19.932,54.1222
3.24666,19.7347,59.0413,3.29328,19.9298,55.9731
16.5216,-47.1916,51.1375,16.6149,-47.3707,54.2264
2.768,19.8073,65.1574,2.80773,20.0037,65.814
26.9818,-22.2931,63.8477,27.1493,-22.4043,68.512
19.06,-45.7769,63.9594,19.2036,-46.3817,64.5405
11.9503,-48.5508,66.7018,12.0213,-48.7396,66.9688
-18.7033,-67.4551,62.4948,-18.8984,-67.8163,62.8593
1.65028,19.9319,77.918,1.6785,20.1301,79.8157
-14.09,-68.5673,80.141,-14.0759,-68.9786,80.6099
2.80264,19.8027,91.7373,2.82595,20.0013,94.2216
2.80264,19.8027,91.7373,2.81811,20.0025,99.7199
25.0912,-24.4015,96.9322,25.2414,-24.5338,97.5029
25.0912,-24.4015,96.9322,25.2376,-24.5378,99.3869
14.6101,-47.8179,94.7939,14.6413,-48.017,98.1033
14.5561,-47.8343,97.7105,14.6413,-48.017,98.1033
3.22025,19.7389,104.576,3.23893,19.9388,105.632
21.9882,-27.231,103.048,22.0939,-27.4024,103.645
-69.9701,-84.8775,102.933,-70.1059,-85.284,103.326
23.1038,-26.2907,110.247,23.2491,-26.429,110.877
-18.2216,-67.5869,117.579,-18.2375,-67.9969,118.263
29.987,-18.0495,-112.768,30.1571,-18.1547,-119.861
22.8978,-44.4485,-113.517,22.9554,-44.6438,-113.981
-6.5664,18.8913,-107.878,-6.63866,19.0781,-106.782
-6.3226,18.9743,-106.412,-6.38399,19.1647,-106.061
22.4671,-44.6682,-109.386,22.5825,-44.8339,-109.823
23.816,-43.9636,-102.673,23.9401,-44.1236,-100.438
-6.25416,18.9971,-90.4369,-6.3285,19.1831,-96.64
-13.675,14.5944,-95.6045,-13.8053,14.7464,-93.8982
-13.6418,14.6254,-92.9817,-13.7755,14.7741,-96.5573
-6.25621,18.9964,-95.6893,-6.3285,19.1831,-96.64
31.1081,-16.0402,-97.4818,31.2746,-16.154,-98.0467
32.0552,-14.0523,-99.0357,32.246,-14.1152,-99.6047
-11.3706,16.4528,-80.0611,-11.489,16.6141,-80.8675
-10.6077,16.9551,-84.9045,-10.7124,17.1255,-81.8167
-9.22004,17.7479,-82.2478,-9.3002,17.9317,-83.0749
24.8518,-43.3866,-83.5444,24.9291,-43.5725,-83.8804
-29.2739,-79.8001,-82.2682,-29.517,-80.1368,-82.6666
-9.39207,17.6576,-73.9522,-9.49778,17.8278,-77.0173
-11.2277,16.551,-75.1311,-11.3498,16.71,-72.9857
-6.38759,18.9525,-70.4951,-6.43962,19.1461,-75.7968
-9.43997,17.6319,-72.0051,-9.53391,17.8086,-74.7069
-6.2863,18.9863,-73.515,-6.36164,19.1718,-74.2393
28.8847,-40.8126,-76.5505,28.9922,-40.9816,-70.6047
-12.6071,15.5264,-66.7872,-12.7449,15.672,-67.4549
28.713,-20.0141,-60.097,28.8648,-20.1457,-60.4471
21.4317,-45.1739,-67.3453,21.5501,-45.3391,-61.0008
26.5285,-42.3816,-68.9109,26.6188,-42.5612,-69.1836
26.5185,-42.3882,-67.2901,26.6188,-42.5612,-69.1836
-10.2638,17.1655,-59.92,-10.3646,17.3383,-58.1236
-10.7623,16.8575,-54.2892,-10.8604,17.032,-52.4127
-13.4089,14.8392,-51.7468,-13.5353,14.9945,-59.9453
-11.1565,16.5992,-56.4662,-11.2722,16.7622,-57.0339
29.7974,-18.3607,-52.9872,29.9664,-18.4675,-53.7129
-12.192,15.8543,-45.7027,-12.3177,16.0098,-48.1394
-11.0271,16.6854,-42.5784,-11.1467,16.8461,-44.3589
-8.22871,18.2289,-43.0608,-8.32424,18.4049,-43.4917
-8.28373,18.2033,-43.0072,-8.37134,18.3838,-43.4396
-9.95971,17.3437,-43.3013,-10.064,17.5144,-50.1066
-9.97913,17.3325,-49.6167,-10.0802,17.5052,-41.3419
28.5929,-20.1851,-42.0126,28.7591,-20.2967,-40.93
-13.3165,14.9219,-31.2795,-13.4569,15.0648,-31.5931
-8.25232,18.2181,-34.1656,-8.33744,18.399,-36.2363
31.0334,-16.1841,-38.2218,31.2189,-16.2608,-38.905
29.0016,-19.5933,-39.0057,29.1536,-19.7257,-39.2311
31.3738,-15.514,-31.499,31.5593,-15.5904,-31.681
24.7297,-43.456,-33.4983,24.8576,-43.6138,-33.6357
24.7359,-43.4527,-39.8411,24.8576,-43.6138,-33.6357
-9.00433,-69.4184,-35.8276,-9.11205,-69.8077,-36.6512
-8.80671,-69.4437,-36.4156,-8.82654,-69.8446,-36.0517
-5.10677,-69.8132,-39.9249,-5.03629,-70.2198,-40.1574
-9.29017,17.7114,-21.5773,-9.39513,17.8822,-22.9371
-7.6523,18.4781,-24.4707,-7.71812,18.6676,-24.7138
-7.6523,18.4781,-24.4707,-7.72969,18.6626,-22.0012
-5.80652,19.1385,-29.2345,-5.87371,19.3272,-29.9286
-9.88555,17.3861,-27.3197,-9.97722,17.564,-20.6829
-5.87659,19.1171,-29.6291,-5.94689,19.3048,-27.7114
-7.94163,18.3555,-27.2289,-8.01888,18.5401,-25.1867
-8.8149,17.9526,-22.121,-8.91134,18.1281,-27.0243
-8.45285,18.1259,-25.7339,-8.5275,18.3118,-25.8664
-11.987,16.0097,-28.304,-12.1128,16.1655,-24.113
-7.96753,18.3445,-24.9331,-8.03838,18.5318,-27.5102
-10.1266,17.2468,-22.3166,-10.2213,17.4229,-22.5476
28.937,-19.6893,-27.5415,29.0901,-19.82,-27.6995
28.937,-19.6893,-27.5415,29.1154,-19.7822,-26.4324
29.5067,-18.8242,-20.2567,29.6891,-18.9103,-20.3726
30.0007,-18.0275,-23.5271,30.173,-18.1282,-25.0524
30.0007,-18.0275,-23.5271,30.1803,-18.116,-23.66
29.4199,-18.9597,-21.0176,29.5815,-19.0781,-20.6853
30.3768,-17.3851,-24.0653,30.5422,-17.4997,-24.2067
21.7407,-45.0256,-26.8653,21.8125,-45.2135,-26.9744
24.8971,-43.3605,-20.059,24.9682,-43.5503,-27.1367
-5.86245,19.1215,-12.2706,-5.91573,19.3143,-19.2611
-12.5594,15.5648,-16.8429,-12.687,15.7188,-18.1975
-6.07774,19.0542,-10.3076,-6.14888,19.2414,-19.1298
-11.081,16.6497,-17.1886,-11.2014,16.8101,-13.0476
-11.081,16.6497,-17.1886,-11.2015,16.8097,-17.7314
-11.081,16.6497,-17.1886,-11.1861,16.8199,-11.394
-13.3757,14.8691,-19.7943,-13.5204,15.0079,-10.7722
-8.70137,18.0079,-12.4952,-8.77825,18.1929,-10.4104
-9.023,17.849,-10.7688,-9.11138,18.0284,-18.931
-11.2128,16.5613,-14.1217,-11.3187,16.731,-10.3098
-9.8837,17.3871,-15.5274,-9.97416,17.5658,-18.2409
-6.00991,19.0757,-18.886,-6.06419,19.2683,-10.418
-8.161,18.2592,-12.7092,-8.2529,18.4372,-11.748
-11.1458,16.6063,-10.6293,-11.2534,16.775,-14.0315
-6.69088,18.8476,-14.4796,-6.7501,19.0389,-19.4102
-5.93196,19.1001,-19.062,-5.98276,19.2937,-12.3951
28.8199,-19.8596,-17.4631,28.9716,-19.9926,-17.5638
29.1295,-40.6384,-13.9736,29.2736,-40.7813,-14.0312
21.4017,-45.1884,-19.8656,21.5129,-45.357,-19.9454
25.2736,-43.1422,-17.4646,25.3476,-43.331,-17.5365
-12.4845,15.6251,-9.80485,-12.6169,15.7751,-8.94139
-12.4845,15.6251,-9.80485,-12.6044,15.785,-2.13005
-11.9229,16.0575,-4.02773,-12.0416,16.2185,-1.23208
-12.344,15.7363,-4.54263,-12.4678,15.8932,-7.84302
-12.6349,15.5035,-1.21393,-12.7604,15.6593,-7.12251
-13.3563,14.8865,-8.05276,-13.4821,15.0423,-2.5388
-6.59913,18.8798,-9.47796,-6.66527,19.0686,-0.898038
-11.8955,16.0778,-1.70476,-12.0188,16.2354,-4.07017
-11.8955,16.0778,-1.70476,-12.0076,16.2438,-7.77666
-13.8432,14.4349,-3.73356,-13.9735,14.587,-3.77189
-11.1331,16.6145,-7.99922,-11.234,16.788,-0.328065
-12.5874,15.5421,-7.05061,-12.7099,15.7002,-1.22432
-12.3622,15.7217,-7.76506,-12.4916,15.8745,-4.59267
-11.9137,16.0644,-7.7009,-12.0416,16.2185,-1.23208
-11.2299,16.5496,-0.324767,-11.347,16.7118,-4.88862
-12.5056,15.6079,-2.11132,-12.6406,15.7562,-9.90075
-11.5468,16.3301,-1.6918,-11.6707,16.4874,-8.43321
-9.72996,17.4737,-5.75401,-9.81511,17.6551,-5.8067
-6.15308,19.0301,-1.31549,-6.21226,19.221,-4.86545
-13.482,14.7728,-8.75783,-13.6117,14.925,-5.02482
-13.3348,14.9058,-4.95234,-13.4732,15.0504,-10.0368
-11.8976,16.0763,-8.54177,-12.0188,16.2354,-4.07017
-11.8976,16.0763,-8.54177,-12.0076,16.2438,-7.77666
-7.6148,18.4935,-5.97699,-7.7049,18.6727,-6.03349
31.2669,-15.7284,-9.87715,31.4457,-15.818,-3.75782
24.7713,-43.4325,-8.63571,24.8957,-43.5918,-3.00068
24.7713,-43.4325,-8.63571,24.8886,-43.5958,-8.59295
-8.41479,-69.4927,-4.35283,-8.3949,-69.8979,-4.37917
-26.9714,-80.6073,-6.80828,-27.2238,-80.9447,-6.84068
-11.8274,16.1281,4.97716,-11.9364,16.2961,2.56375
-11.5988,16.2932,9.38602,-11.705,16.4631,4.02676
-5.69555,19.1718,0.73549,-5.74287,19.3665,2.15542
-10.9281,16.7504,4.25451,-11.0363,16.9186,10.0089
-13.7515,14.5224,8.39363,-13.8836,14.6724,8.47789
-12.8202,15.3506,1.8729,-12.9481,15.5043,2.16369
-7.74832,18.4381,9.78294,-7.81371,18.6276,1.97744
-7.74832,18.4381,9.78294,-7.82899,18.6212,4.47432
-13.0288,15.174,4.14973,-13.1702,15.3161,0.0741863
-9.82903,17.4181,9.63258,-9.91584,17.5988,2.78009
-10.4204,17.0709,7.22036,-10.5318,17.2372,5.15099
-7.5294,18.5286,5.60631,-7.59856,18.7161,3.49848
-10.7643,16.8563,1.47613,-10.8819,17.0184,1.22445
-10.7393,16.8721,8.73766,-10.8408,17.0446,8.06203
-13.3164,14.9223,0.844103,-13.4553,15.0666,8.92922
-8.57224,18.0699,1.37879,-8.64962,18.2542,1.56257
-7.51306,18.5353,3.46611,-7.59856,18.7161,3.49848
-12.7363,15.4203,2.13648,-12.8713,15.5682,1.8966
-7.9132,18.3679,4.26463,-8.00012,18.5482,3.51681
-8.54495,18.0828,1.54775,-8.64158,18.2582,6.61811
-10.9798,16.7166,2.10107,-11.0969,16.879,4.29746
-10.9798,16.7166,2.10107,-11.0807,16.8896,6.82718
-11.6767,16.2374,9.43252,-11.7851,16.4057,1.41345
-12.8189,15.3517,3.1427,-12.9481,15.5043,2.16369
-12.9946,15.2032,0.074632,-13.1286,15.3518,4.18684
-7.76384,18.4316,1.96055,-7.82899,18.6212,4.47432
-8.75582,17.9815,4.44126,-8.84199,18.162,8.30687
-11.065,16.6603,1.84427,-11.1844,16.8211,2.12289
-11.895,16.0782,2.53761,-12.0228,16.2325,4.90661
-12.5002,15.6126,7.84972,-12.6348,15.7608,6.02306
-5.77499,19.1481,2.12879,-5.84634,19.3355,0.0255754
-8.62292,18.0457,6.54651,-8.703,18.229,1.39083
-8.82438,17.948,8.22296,-8.90873,18.1295,0.365714
-11.8112,16.1399,0.0188083,-11.9364,16.2961,2.56375
28.481,-20.3429,6.5934,28.6352,-20.471,9.95764
28.458,-20.3749,5.29692,28.6165,-20.497,6.63351
28.458,-20.3749,5.29692,28.6352,-20.471,9.95764
28.5115,-20.2999,9.89712,28.6794,-20.4091,5.33219
31.5709,-15.1087,8.5456,31.7592,-15.1788,1.08751
29.2612,-19.2041,6.13973,29.4189,-19.3275,6.17182
29.2622,-19.2022,9.57849,29.4189,-19.3275,6.17182
-7.11444,-69.6375,8.27449,-7.08874,-70.0422,6.00408
-9.48859,17.6058,18.0631,-9.59589,17.7751,11.3691
-9.48859,17.6058,18.0631,-9.58731,17.7799,18.7343
-9.20312,17.7567,16.8546,-9.29485,17.9347,19.2256
-11.3475,16.4693,18.4651,-11.4536,16.6389,18.9305
-13.1033,15.1097,14.4851,-13.232,15.2628,14.7413
-11.3156,16.4911,17.31,-11.4251,16.6585,17.8071
-11.2956,16.5049,10.8409,-11.4087,16.6698,20.0989
-11.4114,16.425,11.0699,-11.5173,16.5949,18.6613
-7.21533,18.6532,19.0101,-7.30079,18.8345,16.6473
-11.2155,16.5594,14.4982,-11.3223,16.7286,17.496
-13.0364,15.1675,14.5805,-13.1671,15.3189,14.638
-6.93422,18.7594,19.5649,-7.01648,18.9422,15.7174
-7.26263,18.6348,16.4822,-7.32363,18.8255,11.2114
-7.23567,18.6453,11.0997,-7.30925,18.8312,19.1957
-7.23567,18.6453,11.0997,-7.30079,18.8345,16.6473
-10.5582,16.9858,13.0907,-10.6612,17.1574,19.9834
-9.20666,17.755,12.7451,-9.29485,17.9347,19.2256
-7.19951,18.6592,13.3335,-7.25906,18.8505,18.8927
-10.0331,17.3014,16.5292,-10.1417,17.4691,16.6997
-11.3933,16.4375,18.731,-11.5173,16.5949,18.6613
-10.0433,17.2955,16.973,-10.1417,17.4691,16.6997
-10.6812,16.909,10.1835,-10.7773,17.0848,13.9971
-9.22417,17.7458,19.0347,-9.32096,17.921,12.8709
-6.31549,18.9766,16.2171,-6.38708,19.1635,16.3854
29.7103,-18.5015,18.9284,29.8666,-18.6284,19.0403
29.8723,-18.2385,16.8695,30.0381,-18.3509,17.5343
27.3106,-41.8823,14.0116,27.435,-42.0398,14.0694
-11.9661,16.0254,21.1865,-12.078,16.1914,28.2788
-6.16206,19.0268,22.9137,-6.22774,19.216,23.1426
-8.37767,18.1607,24.8567,-8.44906,18.3479,25.1082
-8.37767,18.1607,24.8567,-8.44926,18.3481,20.3651
-9.71354,17.4827,25.3207,-9.80652,17.6598,20.7897
-9.24029,17.7375,24.8795,-9.32036,17.9213,21.1801
-6.07016,19.0569,24.8396,-6.14185,19.2434,25.0924
-6.686,18.8493,21.7028,-6.75453,19.0373,30.1642
-9.67884,17.502,20.5837,-9.77716,17.6763,25.5761
-7.76341,18.4317,25.8908,-7.83683,18.6179,28.7352
30.931,-16.3789,20.8798,31.1058,-16.4764,24.5897
28.9866,-19.6159,25.1808,29.1532,-19.7264,23.6239
30.1085,-17.8459,22.1277,30.2821,-17.9452,23.5761
31.5784,-15.0933,20.864,31.7687,-15.1583,20.985
28.768,-40.8951,26.8577,28.9107,-41.039,26.9673
28.768,-40.8951,26.8577,28.8544,-41.0787,21.1312
28.803,-40.8704,21.0412,28.9107,-41.039,26.9673
-31.9514,-78.7657,26.5478,-32.1949,-79.0987,26.6729
-10.4546,17.05,32.2138,-10.5547,17.2231,33.6175
-10.1789,17.2162,30.1734,-10.2704,17.3943,37.1586
-12.2364,15.8197,30.0293,-12.3496,15.985,30.3333
-6.48393,18.9198,36.6883,-6.54796,19.1093,36.7527
31.7815,-14.6608,34.8526,31.9544,-14.7634,37.5656
-8.34972,18.1737,42.7489,-8.42003,18.3614,45.8763
-10.2903,17.1497,48.2289,-10.3908,17.3226,44.8496
-7.36055,18.5962,49.3267,-7.42806,18.7848,49.8114
-6.6963,18.8458,45.4057,-6.77479,19.0304,45.8446
-9.21371,17.7511,44.1844,-9.29932,17.9323,49.7796
31.9788,-14.2253,47.6677,32.1702,-14.287,49.6025
25.8537,-42.7971,48.2638,25.9489,-42.9731,48.626
21.1099,-45.1999,43.1943,21.2798,-45.4666,48.3487
22.685,-44.5579,46.1097,22.7698,-44.7389,45.5547
21.4051,-45.1865,48.0856,21.5178,-45.3544,49.297
26.3092,-42.5186,42.4375,26.4176,-42.6866,40.7823
25.803,-42.8274,48.4246,25.8896,-43.0089,48.4694
-24.1054,-81.5103,42.85,-24.1048,-81.9276,43.0582
-13.3411,14.9,52.059,-13.4715,15.0519,54.076
-7.02241,18.7265,57.2434,-7.10597,18.9087,57.8192
-12.1016,15.923,52.8044,-12.2327,16.0745,53.3198
-11.8316,16.1249,55.4812,-11.9616,16.2774,56.0213
-7.61518,18.4934,50.9636,-7.69631,18.6763,57.0781
-10.8818,16.7803,52.0435,-10.9798,16.9554,52.5686
-8.196,18.2435,52.4528,-8.26432,18.432,51.0137
-11.882,16.0878,52.3484,-12.001,16.2488,55.9786
-11.882,16.0878,52.3484,-12.0087,16.2427,52.8696
25.5585,-42.974,51.3795,25.6895,-43.129,51.5867
-23.8989,-81.5708,55.6599,-23.9275,-81.9793,55.9256
-12.9256,15.2618,65.1426,-13.0461,15.4219,65.7772
-8.95591,17.8827,68.4401,-9.03947,18.0646,65.288
-7.43982,18.5649,61.4795,-7.52739,18.7456,62.0968
30.6657,-16.8706,66.0121,30.8394,-16.9699,66.7578
26.5059,-42.3962,68.3862,26.5982,-42.5742,64.0695
-9.40344,17.651,70.0931,-9.48596,17.8343,70.7823
27.26,-41.9155,75.1805,27.3901,-42.0693,80.0807
-26.6733,-80.7066,76.2303,-26.9044,-81.0516,76.599
-10.0265,17.3054,83.9523,-10.1381,17.4716,84.7922
30.3954,-17.3527,88.5956,30.5742,-17.4429,90.6372
31.4751,-15.3074,80.7982,31.6617,-15.3812,89.46
-32.3355,-78.6092,85.9065,-32.4361,-79.0002,86.3136
-7.96299,18.3463,99.6758,-8.0545,18.5247,100.695
30.1247,-17.8186,91.3251,30.3081,-17.9012,91.849
-6.85875,18.7875,100.563,-6.93858,18.9711,101.57
22.5241,-44.6391,101.477,22.6486,-44.8004,101.891
-9.96604,17.3401,114.715,-10.0625,17.5155,117.718
-10.0299,17.3032,116.608,-10.1183,17.4831,115.902
-29.8109,-79.6009,113.978,-30.0468,-79.9394,114.527
-17.1336,10.3167,-110.841,-17.3107,10.411,-111.967
-15.093,13.1229,-119.332,-15.2385,13.2595,-120.505
-15.2658,12.9212,-114.479,-15.4103,13.0596,-115.661
-19.0868,5.97429,-107.186,-19.2742,6.04582,-108.272
-14.5073,13.7676,-96.0149,-14.6619,13.8952,-97.0115
33.6357,-9.67618,-96.8439,33.8338,-9.71111,-97.3948
32.4993,-12.992,-97.3421,32.6903,-13.0531,-94.5891
-18.9946,6.26135,-84.2572,-19.1864,6.31855,-85.3741
-14.7429,13.5149,-86.9586,-14.8963,13.6433,-87.8337
-16.4863,11.3226,-80.4032,-16.6483,11.4401,-88.1233
-16.4863,11.3226,-80.4032,-16.6438,11.4466,-81.2224
-17.8786,8.96418,-85.8263,-18.0542,9.0603,-85.7975
-18.9827,6.29723,-84.5139,-19.1707,6.36556,-85.1076
33.6877,-9.49333,-83.4449,33.887,-9.52436,-83.9261
-14.4922,13.7829,-74.4541,-14.6269,13.9315,-75.1849
33.6249,-9.71447,-79.3155,33.8158,-9.77402,-75.5756
34.6147,-5.17959,-75.548,34.8133,-5.20339,-74.5417
34.6147,-5.17959,-75.548,34.8142,-5.19689,-78.0904
-14.0068,-83.8377,-79.9614,-14.0029,-84.244,-80.3401
-14.237,14.0467,-61.8318,-14.371,14.1954,-62.4654
-18.3377,7.98323,-61.0013,-18.5233,8.05765,-63.8835
35.9913,-34.7078,-66.8677,36.1391,-34.8425,-65.144
33.873,-36.7779,-65.5704,33.9902,-36.9416,-63.3087
-17.761,9.19502,-50.0844,-17.9339,9.29598,-53.2386
-17.7487,9.21853,-59.2266,-17.9259,9.31098,-50.5871
-17.7427,9.23001,-52.7216,-17.9259,9.31098,-50.5871
-18.8485,6.68877,-50.5996,-19.0317,6.76994,-51.1119
33.7834,-9.14979,-57.5085,33.9795,-9.18906,-57.8389
33.9948,-8.32808,-59.7618,34.1946,-8.35232,-60.1092
33.5988,-9.80437,-54.6441,33.7959,-9.84256,-59.8044
-15.7043,12.3843,-42.3619,-15.865,12.5035,-41.8733
-16.4109,11.4312,-49.2555,-16.5719,11.5502,-49.7411
-17.7189,9.2759,-46.2392,-17.8899,9.38008,-50.4317
-14.8563,13.3897,-46.0492,-15.0145,13.5129,-46.505
33.8639,-8.84507,-44.9365,34.0506,-8.92048,-42.8268
34.2804,-7.06098,-42.502,34.4814,-7.07607,-42.7512
7.27418,-69.621,-47.4713,7.2177,-70.0288,-47.7491
7.27418,-69.621,-47.4713,7.39,-70.0111,-45.9062
7.10453,-69.6385,-45.6122,7.2177,-70.0288,-47.7491
9.34702,-69.3735,-49.4897,9.46024,-69.7612,-49.7779
7.27114,-69.6214,-47.0603,7.2177,-70.0288,-47.7491
7.27114,-69.6214,-47.0603,7.39,-70.0111,-45.9062
-22.192,-82.0522,-48.2927,-22.1682,-82.4725,-48.5303
-17.6362,-83.1503,-44.1123,-17.8373,-83.5162,-44.3272
-18.4385,7.74718,-39.3468,-18.618,7.83581,-39.7411
-18.4385,7.74718,-39.3468,-18.6284,7.81159,-39.2659
-19.0309,6.15032,-37.4946,-19.2201,6.21525,-38.3055
-15.1141,13.0983,-31.299,-15.2626,13.2322,-31.3079
34.4896,-5.95517,-38.1885,34.6899,-5.97101,-31.6809
2.2764,-69.963,-33.9929,2.37722,-70.3598,-32.291
-14.2668,14.0163,-29.2338,-14.4075,14.1586,-24.9434
-18.2509,8.17951,-22.2448,-18.4273,8.27505,-20.6275
-14.2751,14.0077,-24.701,-14.4075,14.1586,-24.9434
-16.0037,11.995,-26.8143,-16.1697,12.1071,-28.8243
-15.9304,12.0921,-24.2072,-16.0941,12.2074,-27.1118
-16.277,11.6215,-23.0223,-16.4368,11.7421,-27.2094
-17.1377,10.3103,-20.0673,-17.3165,10.4011,-20.2693
-18.7981,6.8283,-27.0778,-18.9827,6.90702,-27.3433
-16.4578,11.3637,-24.2391,-16.6189,11.4827,-30.2973
34.5143,-5.81038,-24.8621,34.7084,-5.8624,-20.4371
32.6597,-12.5834,-25.0752,32.8542,-12.635,-20.9168
32.7138,-12.4418,-20.6652,32.8971,-12.5229,-25.2416
34.1918,-36.4821,-26.974,34.3021,-36.6523,-27.0836
35.2205,-35.4897,-23.2066,35.3888,-35.6044,-23.299
0.444069,-69.9986,-25.3753,0.337975,-70.3992,-29.0835
-57.0738,-94.035,-26.1041,-57.4316,-94.2858,-26.2034
-18.5083,7.57926,-19.6365,-18.6898,7.66357,-16.0771
-17.4451,9.78092,-15.554,-17.6133,9.89009,-14.2466
-18.2904,8.09089,-13.1549,-18.4775,8.16231,-15.2534
-18.2904,8.09089,-13.1549,-18.471,8.17691,-11.127
-18.8813,6.59548,-12.1376,-19.071,6.65878,-15.0699
-17.8477,9.02542,-10.2558,-18.0276,9.11307,-14.5145
-16.8396,10.7902,-10.6834,-17.0141,10.8884,-17.8996
-16.1523,11.7942,-17.162,-16.3208,11.9026,-13.5683
-18.919,6.48636,-19.2603,-19.1052,6.55922,-10.5617
-17.2087,10.1916,-15.8898,-17.3816,10.2917,-10.7298
-15.1854,13.0155,-16.8247,-15.3374,13.1455,-10.6989
-18.8611,6.65273,-10.2148,-19.0525,6.71151,-11.6495
-16.6377,11.0991,-17.6464,-16.7982,11.2188,-10.5032
-18.8777,6.6052,-11.5374,-19.071,6.65878,-15.0699
-14.6051,13.6635,-11.5051,-14.7472,13.8044,-11.1445
-15.6477,12.4561,-11.5432,-15.8029,12.582,-15.5836
-16.8391,10.7909,-16.0662,-17.0141,10.8884,-17.8996
-18.9106,6.51066,-10.4584,-19.0973,6.58286,-12.2729
-16.1618,11.7812,-13.0222,-16.3208,11.9026,-13.5683
-17.6063,9.48807,-12.4517,-17.7871,9.57384,-19.71
-15.6664,12.4323,-15.4314,-15.8205,12.5599,-11.6602
-14.6068,13.662,-11.0328,-14.7472,13.8044,-11.1445
