trkid,layer,det_id,x,y,z
6113,3,30940,15.471908292590333,-68.26876208881637,98.60377936729955
6114,0,19111,18.20270356893581,8.757999368667313,120.82143832158414
6114,0,19110,18.033174670431436,8.649106963448858,119.64798547988137
6115,0,27511,-15.632721973327904,12.793100419661414,-2.2174345176686554
6115,0,27510,-15.460809556582674,12.687336138297724,-2.1974588916414266
6115,1,53921,-29.286472630798965,19.527785587627108,-3.7262730404060527
6115,1,53920,-29.095326485654994,19.454222127425155,-3.7060033108554378
6115,2,68331,-44.250993376917826,23.704250457957286,-5.266128177213611
6115,2,68330,-44.04422552939509,23.666741285786912,-5.24533101674538
6115,3,99541,-65.91766804857122,24.718922108250567,-7.4189507006745865
6115,3,99540,-65.47670920697546,24.75512664481964,-7.3751634730799465
6115,4,123551,-82.63738307623524,21.545572510396397,-9.10616906776125
6115,4,123550,-82.1891929812239,21.6782040309986,-9.059911587710356
6115,5,164261,-110.16174576970225,7.251647493541398,-12.193832250615806
6115,5,164260,-109.73829178589003,7.583136979980708,-12.140610543103893
6116,0,15111,19.993361165727897,2.882333659861118,-44.30980876931644
6116,0,15110,19.78955282137882,2.8937092452663293,-43.85860713154258
6116,1,29221,35.198713334618304,-0.3044706907524457,-78.77732497764667
6116,1,29220,34.99918441651721,-0.23085558724392286,-78.30722388541055
6116,2,33631,49.499513130140606,-8.357095777387975,-115.20499257026385
6116,2,33630,49.32038540400816,-8.215759442880895,-114.70063714978069
6117,0,10111,8.886699802646557,-18.140253999826093,-69.67224310666785
6117,0,10110,8.852321946543118,-17.934251778185423,-68.96572933863345
6118,0,27411,-16.792160674240115,11.22762014056083,-17.817667481489188
6118,0,27410,-16.63774750418478,11.099114567469378,-17.646356348904913
6118,1,53621,-27.484836180157266,21.99144490374443,-30.774633755856044
6118,1,53620,-27.35479371302089,21.833862324574156,-30.60040532763585
6118,2,65531,-36.14614197412238,34.835067374298205,-44.0049024981926
6118,2,65530,-36.0458610613963,34.6511691569728,-43.826281207602406
6118,3,89341,-43.86376125105203,55.06493515861682,-62.52375735544622
6118,3,89340,-43.76132638418556,54.63459147455251,-62.14652517377255
6118,4,106051,-46.0051097857721,71.94922458608907,-77.06389784843624
6118,4,106050,-45.993772165453215,71.4811728087972,-76.66464564399432
6118,5,134561,-40.70192904902722,102.62307895554231,-103.77402482509146
6118,5,134560,-40.89284329688308,102.11649627354335,-103.3123724303036
6119,0,22811,-0.475243005646405,20.19438808405098,9.259016025500724
6119,0,22810,-0.502985890293175,19.993707341910017,9.168666336820147
6119,1,44521,3.5281673182437814,35.02272406892372,16.12663270137432
6119,1,44520,3.4495099964450446,34.8295541027374,16.033615596977555
6119,2,54231,11.425251962209948,48.88267280956569,23.260687705501894
6119,2,54230,11.293584885494077,48.707900115582405,23.16310002101154
6119,3,73541,28.529713269418238,64.36000056931603,33.60897984784058
6119,3,73540,28.115976041462233,64.1054488690481,33.39233711883757
6119,4,85651,46.37617681831874,71.71059205558039,42.25214597804427
6119,4,85650,45.839496893376875,71.58024792402152,42.00584170679873
6119,5,100261,87.56871199536855,67.23012860086831,61.096802488103606
6119,5,100260,86.76955706872224,67.60959087901473,60.7022591287465
6120,0,11511,13.250445029524997,-15.246841106957568,72.78236326608757
6120,0,11510,13.016950835008451,-15.184197686695708,71.94696098689424
6121,0,4511,-14.203416660884034,-14.363273935776359,97.15521734133381
6121,0,4510,-14.01098442884889,-14.272150126162384,96.13754194335053
6122,0,28511,-16.62514929397711,11.473595217672518,98.85125695411665
6122,0,28510,-16.44146973128208,11.387574450373478,97.85772201563145
6123,0,12511,19.530918533905446,-5.155933584800955,-62.63736655885129
6123,0,12510,19.34630421076085,-5.07127159151208,-62.01808014379493
6123,1,26521,32.63944932165512,-13.180201898912827,-109.60989177122542
6123,1,26520,32.475426032586455,-13.051456772963434,-108.97409464561562
6124,0,11411,9.042920751078782,-18.06271564069132,63.623132207992136
6124,0,11410,9.012750040748195,-17.85408492424312,62.97816009727932
6124,1,19121,7.334833988653596,-34.427300572123876,114.4697225427516
6124,1,19120,7.414522660055631,-34.20559164319736,113.74888883570485
6125,0,9011,5.558016863239985,-19.420227556392987,63.6777591576364
6125,0,9010,5.4801993811729375,-19.234483678294534,63.04228294426555
6125,1,19121,12.93129029925413,-32.73866213692747,111.8073180534091
6125,1,19120,12.813133306691036,-32.57018845033345,111.15798401425143
6126,0,27111,-16.571935650654225,11.550205792178843,-49.74113307081721
6126,0,27110,-16.410875016056977,11.431219000103624,-49.255481275578695
6126,1,53121,-28.2440534093368,21.007600340603616,-86.1870995141615
6126,1,53120,-28.09373915737838,20.87457001964671,-85.7002800236299
6127,0,1211,-18.879091413306014,-7.184470541875687,8.738746660070907
6127,0,1210,-18.67305028591993,-7.163462371556552,8.654627466098127
6127,1,1321,-34.80589861701638,-5.252321162480012,15.307603156136647
6127,1,1320,-34.592223300787815,-5.327227306519067,15.215638920645707
6127,2,73431,-49.95990604984614,4.904363337161879,22.794971289459024
6127,2,73430,-49.778313876762624,4.702990269553261,22.684837979272327
6127,3,95141,-57.72143054183047,40.303800106471215,38.18367064929301
6127,3,95140,-58.07447497331716,39.08139308572322,37.66686294097149
6128,0,20211,6.361809638909897,19.171972471524608,-11.094444094480755
6128,0,20210,6.264660409984252,18.993639657283083,-10.981297650289966
6128,1,41821,15.631633089400097,31.538711813689797,-19.734712570927762
6128,1,41820,15.482652420399177,31.389266195834058,-19.61714129541137
6128,2,48931,28.71196441222234,41.17825424744491,-28.821731681123893
6128,2,48930,28.513256224877594,41.07296826699199,-28.696439061792283
6128,3,65541,52.03599859349902,47.41734256136907,-42.386754239181855
6128,3,65540,51.51417615164234,47.3952154735488,-42.09575432146489
6128,4,75051,73.20261717528906,43.98339933993029,-54.41284243681207
6128,4,75050,72.6008617315272,44.20534225824558,-54.05549039681823
6128,5,79461,108.03631448151869,-13.823051264050061,-94.97652089332594
6128,5,79460,108.03631448151869,-13.823051264050061,-94.97652089332594
6129,0,911,-19.0567731059101,-6.699317116824329,-23.866391320824437
6129,0,910,-18.83915326353546,-6.714712387708499,-23.616253216414027
6129,1,60721,-35.1841666773568,1.0539221294578454,-44.86696504531453
6129,1,60720,-34.98972817510183,0.8474471393482084,-44.541780709212
6130,0,15011,20.16271618738118,-1.2261296338795162,-51.79614677064368
6130,0,15010,19.96788182195165,-1.1327588062428795,-51.26783500834941
6130,1,26621,32.69032898612153,-13.053068256870661,-94.58913945563967
6130,1,26620,32.56409451706304,-12.828812174430022,-93.95985629211911
6131,0,20611,7.563557204652497,18.730392882132843,20.399908575697022
6131,0,20610,7.464405971844343,18.554777607162716,20.19093034479844
6131,1,39921,16.330330675647886,31.182562337702894,36.20564620379762
6131,1,39920,16.196441463011837,31.026874200991774,35.992865819075945
6131,2,49731,27.640259753562795,41.90534900608928,52.38244950917032
6131,2,49730,27.473178616356876,41.77576785654688,52.16334841068903
6131,3,66741,46.656825000706064,52.71930035243443,75.12677542077083
6131,3,66740,46.24000660492451,52.55344525936164,74.66191937271775
6131,4,78951,63.37676412027676,57.241097068163526,93.11220946052127
6131,4,78950,62.904202056284284,57.167008900346275,92.61654559136548
6132,0,10611,9.380532012353427,-17.889876463780716,-16.494906383764857
6132,0,10610,9.309944567296526,-17.701210574331235,-16.33211704119387
6132,1,17721,13.561336433460554,-32.48287005795915,-28.774885560059413
6132,1,17720,13.520371645568616,-32.28294650246531,-28.609963586948343
6132,2,22331,15.434912422585498,-47.76834040893304,-41.23303741556106
6132,2,22330,15.425798210871605,-47.5610258129654,-41.06533743723517
6132,3,29441,14.02237881857448,-68.98922144569921,-58.45460877904078
6132,3,29440,14.096623960339741,-68.56583582205583,-58.10723489353513
6132,4,34051,9.806516412189211,-84.83520639948227,-71.72145010971337
6132,4,34050,9.956172878580347,-84.41476590663794,-71.36079414750098
6132,5,38661,-3.9017370140271197,-110.3309144469803,-95.20164978956572
6132,5,38660,-3.6112300691000883,-109.94065244228071,-94.80847817214242
6133,0,11711,15.037771268837858,-13.487256538989605,97.07368650231822
6133,0,11710,14.910797460563728,-13.329067627703935,96.10577469833599
6134,0,10311,9.326725137058816,-17.91805745184645,-49.06979984417882
6134,0,10310,9.24543419771706,-17.734833669179608,-48.592948699007614
6134,1,19521,14.728685197953723,-31.97030345458662,-84.89902507260597
6134,1,19520,14.665746869098143,-31.778946982213796,-84.41980995262132
6135,0,3511,-17.680232981368675,-9.769911276640329,-0.03064814092728356
6135,0,3510,-17.47152323065587,-9.73377441092342,-0.02938974765124601
6135,1,1121,-34.25859368246602,-8.086327452106687,-0.13085307546627795
6135,1,1120,-34.032256002100624,-8.173232518301269,-0.12941268876591028
6135,2,73131,-49.92504539986953,5.246733839001049,-0.25538236541071774
6135,2,73130,-49.753536331684984,4.958272023695752,-0.2533885761249262
6136,0,24311,-14.22166009109747,14.345153237413479,-81.70087955325762
6136,0,24310,-14.029875941854563,14.253562931874386,-80.8376634546679
6137,0,27411,-15.061005644885682,13.461296096585533,-14.800828847884224
6137,0,27410,-14.984670047452987,13.246080330458511,-14.632620057982061
6137,1,48821,-11.40107490948804,33.3024996982025,-30.34783288827668
6137,1,48820,-11.64658724667871,33.005404018922356,-30.06392882251039
6138,0,21511,8.837203664131621,18.16429544687036,119.54661940292405
6138,0,21510,8.719090309390133,17.999312563295096,118.35580454773165
6139,0,30511,-19.739581363350773,4.288474734409988,53.62028934690368
6139,0,30510,-19.551722963952553,4.211384853060068,53.087739695064
6139,1,57321,-33.139250618772515,11.867144666315028,94.09696359847912
6139,1,57320,-32.971187351798385,11.742860562985989,93.54876955685765
6140,0,611,-20.199856054271017,0.014313213069343078,-54.63349198961314
6140,0,610,-20.00012536935487,-0.00836352618806302,-54.08988646636822
6140,1,57821,-35.05454966089045,3.195941245818318,-95.78045169295213
6140,1,57820,-34.8594438244862,3.1342253535016056,-95.22705578626082
6141,0,28711,-15.490484494866328,12.96473830477978,120.46649470700582
6141,0,28710,-15.383828382340186,12.780391940785305,119.25865860017008
6142,0,16511,20.064062028732028,-2.3384191362414555,98.43780008462895
6142,0,16510,19.860603361853787,-2.3566623230517507,97.46004961508268
6143,0,9711,10.628886140295066,-17.177595030038,-108.96114401561019
6143,0,9710,10.561003317897615,-16.98427225496298,-107.88090777150941
6144,0,5911,-1.8265168605252597,-20.117137032270367,-1.7191664122382375
6144,0,5910,-1.7973247935455845,-19.919042089691228,-1.7037684469868128
6144,1,13121,-4.865447816900343,-34.86209796001337,-2.8774909587576394
6144,1,13120,-4.813907125084256,-34.66733101394436,-2.8619978850745786
6144,2,15531,-9.579701407778984,-49.27763223742783,-4.044436933844868
6144,2,15530,-9.505704976074156,-49.08793218809597,-4.0287785207668705
6144,3,22741,-18.576013359351833,-67.9048373271958,-5.63676008550705
6144,3,22740,-18.368382959439217,-67.54689621145931,-5.604938801501381
6144,4,25151,-27.223845740167974,-80.94473208334256,-6.840682793752088
6144,4,25150,-26.971352696807386,-80.6073169617164,-6.808275070872287
6144,5,29961,-45.36406186468041,-100.64939340253811,-8.903748176210048
6144,5,29960,-45.03692651567319,-100.35765802921372,-8.870041242718422
6145,0,27511,-16.764184402581904,11.269590617600969,-0.8884708716589947
6145,0,27510,-16.565400878186956,11.206536952517965,-0.8812441867972519
6145,1,56321,-32.92687132255257,12.444427444294725,-1.455087475824738
6145,1,56320,-32.6992607516961,12.48018338081041,-1.4471033488057143
6145,2,73131,-49.98269477591708,4.666073411118113,-2.1125727845249886
6145,2,73130,-49.76443249345923,4.847187898854145,-2.102744446295974
6145,3,8341,-57.92008678907122,-40.017783189501145,-3.8207283658067
6145,3,8340,-59.59565150485484,-36.720014078030616,-3.692487350839692
6146,0,4511,-13.493566894079798,-15.031881620530136,90.93861905647499
6146,0,4510,-13.375750949527877,-14.869262755554395,90.01670966248206
6147,0,13211,19.395486088970227,-5.644107126165363,7.613814102882462
6147,0,13210,19.1723074299899,-5.694112048209682,7.534856564026316
6147,1,32521,34.172455945250825,8.442938991758819,15.010139058984496
6147,1,32520,34.059934148604235,8.057394917238323,14.871484580304166
6148,0,29011,-19.473477131352706,5.3686377704378785,-91.77650647091023
6148,0,29010,-19.261855762884306,5.383327845444331,-90.85086574292589
6149,0,27911,-16.376597390821075,11.825753420907848,37.69493494032409
6149,0,27910,-16.163849580960317,11.778250415017759,37.306869494481774
6149,1,59421,-33.89785283264703,9.485495824707034,69.80884105919411
6149,1,59420,-33.65459797766208,9.610825937314843,69.32169362144819
6150,0,4311,-12.019422195892695,-16.234987356818554,78.32567549349706
6150,0,4310,-11.869128391195439,-16.097315604014245,77.5462902724759
6151,0,6011,-4.862558010243646,-19.606034488291478,6.557867368785341
6151,0,6010,-4.7925864899657995,-19.41720043931263,6.490336713978597
6151,1,10921,-11.340350946479816,-33.32336319207048,11.651077703701029
6151,1,10920,-11.238044892093853,-33.14683576833515,11.582658562465992
6151,2,13331,-20.221310081369666,-45.94706678549128,16.833395933981738
6151,2,13330,-20.087243030293862,-45.78744458531706,16.763493316662444
6151,3,18241,-35.89355416620942,-60.562530775748684,24.036995139289925
6151,3,18240,-35.5425736630779,-60.30530178515825,23.891073365137387
6151,4,20651,-50.21440684139989,-69.07731732488946,29.632217068403836
6151,4,20650,-49.80343777972319,-68.8811353877785,29.479506421043958
6151,5,20761,-78.94811223122706,-77.17117991876214,39.69007274661226
6151,5,20760,-78.44214323672398,-77.11571977651843,39.51938581819074
6152,0,10711,9.567756604571983,-17.790316488434424,-1.4993313456633857
6152,0,10710,9.499759101201477,-17.599851891326377,-1.4842636472597746
6152,1,17921,13.233015394527385,-32.61805861052012,-2.6391873652210416
6152,1,17920,13.203341932560363,-32.41400563844401,-2.623824575038076
6152,2,22731,13.880798310263586,-48.242682027529455,-3.8063014761979037
6152,2,22730,13.893264649614125,-48.03099960945296,-3.790502838767913
6152,3,27541,9.44545807390206,-69.76353021216303,-5.448997951781435
6152,3,27540,9.597323884557,-69.33877312582408,-5.415389670305668
6152,4,32351,1.7144001123589305,-85.38283506666228,-6.75023954340618
6152,4,32350,1.974437483723321,-84.97696344960809,-6.714326181270368
6152,5,37161,-21.22851831555416,-108.33975520845954,-9.18660351483777
6152,5,37160,-20.74636107228674,-108.025737321881,-9.1437336377726
6153,0,15011,20.03800181614789,2.5531077697403646,-50.648199574658385
6153,0,15010,19.828841865890915,2.611044003305434,-50.125805578964005
6153,1,26621,34.38287200751626,-7.54046934510998,-93.6850169808966
6153,1,26620,34.22554651850941,-7.321908286639038,-93.0368344700034
6154,0,15611,19.796586936639414,4.016843374838743,7.056966262905443
6154,0,15610,19.60632229588991,3.9482178291017362,6.987592064947883
6154,1,32521,33.552020189527255,10.64400598617705,12.302966053817283
6154,1,32520,33.37625738124349,10.5364698561755,12.232292775222549
6154,2,42131,45.969115888111595,20.171052944067,17.68075456757039
6154,2,42130,45.81461231069324,20.02506790817081,17.607847406367203
6154,3,61441,59.578175650076865,37.504666441574486,25.26667731791395
6154,3,61440,59.352349993177675,37.111973002184854,25.111303589181173
6154,4,78351,66.44596191702776,53.64790483490064,31.297568567222974
6154,4,78350,66.30748122788654,53.181826037103924,31.130800498781728
6154,5,107261,68.59737599646986,86.50171667457582,42.68203617556502
6154,5,107260,68.68582396157177,85.920037013956,42.48023156937287
6155,0,17711,17.413868848173458,10.23706153507812,-23.38366921987272
6155,0,17710,17.264396250182592,10.096629146742863,-23.14813422076543
6155,1,36721,26.88703252224375,22.71852913817514,-41.4608572239993
6155,1,36720,26.786185478061704,22.527759618359234,-41.2130437832194
6155,2,48531,31.957905089139935,38.71353776587345,-60.8319822716896
6155,2,48530,31.92673660248633,38.47961210660566,-60.56096129151667
6155,3,72241,28.117808518633908,64.54107726568297,-91.20767399850895
6155,3,72240,28.359719003716464,63.997833891740555,-90.52473292996373
6156,0,3311,-17.007962609040966,-10.898061928453835,-27.9619752367353
6156,0,3310,-16.77598863646932,-10.888844225205155,-27.663929387913953
6156,1,621,-35.192107532916665,-0.7461078060098725,-56.05980569199131
6156,1,620,-34.982564981366174,-1.1047376949853014,-55.52655599765767
6157,0,15611,19.300283000517304,5.961223398080975,9.296090774301812
6157,0,15610,19.11934360818701,5.869510243770534,9.201836690903551
6157,1,34921,32.00892396072765,14.644734678530988,16.467509489455214
6157,1,34920,31.85243242824572,14.505737390162992,16.3702573425434
6157,2,44631,42.44132245891295,26.809857150645577,23.935964968203916
6157,2,44630,42.32133552066715,26.62542691886169,23.833732918093386
6157,3,66341,51.07479968426789,48.45133817523639,34.831171904710025
6157,3,66340,50.98242204432098,47.96664323064841,34.60191065272448
6157,4,83251,51.45417297598933,68.15884945773182,44.03136791400795
6157,4,83250,51.534043432947236,67.59610457080174,43.7672748046413
6157,5,117061,29.4511508212454,106.39916197190908,65.02265829649718
6157,5,117060,30.237355847380194,105.76248099185003,64.55259304052008
6158,0,16511,20.154183663046247,1.360179540552469,100.979577044051
6158,0,16510,19.958989244879618,1.2793415041712244,99.93650698182046
6159,0,17811,13.469605806111819,15.053539629074763,-17.300712786146168
6159,0,17810,13.395574667371847,14.851211899540562,-17.12029229069951
6159,1,41621,13.538218537833032,32.4923931223956,-32.19433077079785
6159,1,41620,13.62617353280596,32.23856853407381,-31.96937104838013
6159,2,58231,-7.663150815114111,49.6116548973809,-56.219169769199254
6159,2,58230,-6.962655464835051,49.51284860686012,-55.62673285487561
6160,0,22311,-2.1629522543360338,20.083777682242804,-46.59257821358904
6160,0,22310,-2.1684533259527967,19.88202731410768,-46.134588822457
6160,1,43521,-0.1336106994544508,35.19965024621857,-81.2652371406418
6160,1,43520,-0.18189934063344992,34.99960078835383,-80.79823969507244
6160,2,55231,5.175875140331698,49.932518479998436,-116.87107165229428
6160,2,55230,5.082952064090833,49.741163917064284,-116.3883518828935
6161,0,13411,19.892281928274276,-3.5120144729456797,20.617735439747626
6161,0,13410,19.6995331209812,-3.4531396494287776,20.41373072353748
6161,1,27921,33.88283248619106,-9.53947224276186,36.068262786804084
6161,1,27920,33.70334758395563,-9.43807689506071,35.85959647879842
6161,2,32931,46.56856608857001,-18.74554765882899,51.96737959435586
6161,2,32930,46.41076121246684,-18.601944370265784,51.75140599847655
6161,3,45141,60.40682952133827,-36.15486800820283,74.57410081398234
6161,3,45140,60.17986427568605,-35.75433698754599,74.10810237893767
6161,4,52551,67.12724515620405,-52.79307943711359,92.7877325839683
6161,4,52550,66.99881515905324,-52.30848522992049,92.2802765701578
6162,0,11111,15.512003926926681,-12.938968280486186,36.23710563259585
6162,0,11110,15.420020592033218,-12.736661890148705,35.86002538637126
6162,1,21021,16.1399122353533,-31.28166299892168,68.17333647803494
6162,1,21020,16.240535166558743,-31.003961928187486,67.6721658485523
6163,0,18011,14.976502769174829,13.554735724046324,4.024354213704521
6163,0,18010,14.838862675761234,13.409553086865145,3.9812757691623832
6163,1,37221,24.75363043378718,25.025801657893922,7.271383823100734
6163,1,37220,24.631030358819473,24.86597498528404,7.2280090297526876
6163,2,46931,33.33272506715035,37.53593137565069,10.5392806860926
6163,2,46930,33.22682778828262,37.362929628959336,10.495603091134868
6163,3,68541,42.81537394357687,55.883437591207866,14.990333342230725
6163,3,68540,42.65217293805034,55.504736543439066,14.901537315174345
6163,4,82951,48.1800632593214,70.51138845575115,18.346958086084637
6163,4,82950,48.05668223359777,70.11111569450848,18.25676522195249
6163,5,111861,53.599632492536955,96.51532866213091,24.0748161975651
6163,5,111860,53.54999417579745,96.08518674141175,23.981578636554442
6164,0,17911,15.175098062118924,13.33251028731809,-8.681887419097768
6164,0,17910,15.076869784289297,13.141023863877923,-8.58799119835386
6164,1,39421,17.391901631511637,30.6032990151756,-16.429190830208324
6164,1,39420,17.44761646078179,30.341062617239295,-16.312223633287722
6164,2,56131,-1.3874076473180077,50.18082791679586,-28.88382518652842
6164,2,56130,-0.7144776776889206,49.994892139692254,-28.57921740717513
6165,0,18811,18.362053407596967,8.418295227292091,89.92206055069393
6165,0,18810,18.186505100242357,8.321347213372619,89.01344280658188
6166,0,20911,7.943791410405254,18.572414552860117,56.29620004938802
6166,0,20910,7.827857457954899,18.404512359018778,55.74782250617137
6166,1,40521,18.52597378207774,29.930371551541043,98.16219049569199
6166,1,40520,18.36101771015725,29.79729383964763,97.59256725513737
6167,0,14711,19.697330391545307,4.478297839418957,-90.0045097746569
6167,0,14710,19.47708633889711,4.543436057772784,-89.05148259180429
6168,0,17611,16.064037818644174,12.246948850646945,-30.312685809615836
6168,0,17610,15.88274202480683,12.154842886095423,-30.010418639685046
6168,1,34221,30.590274429077645,17.415120381272878,-53.292095347400966
6168,1,34220,30.385577369461394,17.370000565930646,-52.980523589201795
6168,2,41231,46.56539112510602,18.753714261923655,-77.19015361552883
6168,2,41230,46.34559157172993,18.763885263610305,-76.86308735115122
6168,3,55241,69.14371576364331,13.2401460667799,-111.94939801532199
6168,3,55240,68.6969488604573,13.443400407454575,-111.21981365757709
6169,0,12911,18.72704158383919,-7.572267172402967,-25.87708578035496
6169,0,12910,18.518277928491784,-7.554739392803604,-25.611788013022892
6169,1,27121,34.84335822075184,-4.998320525897093,-46.742821002711935
6169,1,27120,34.62819183146432,-5.087795730462233,-46.44772524663844
6169,2,38831,49.712114629116655,6.981797262449213,-71.24378914381617
6169,2,38830,49.54315656147984,6.743151261765146,-70.87350608666827
6170,0,19511,12.386925451688484,15.956291554154404,-86.45748694822612
6170,0,19510,12.246389956645082,15.812116602918131,-85.59572657477345
6171,0,28011,-15.605285661669082,12.826302757718281,46.105331243446486
6171,0,28010,-15.426903163916258,12.728331709993142,45.65928400570466
6171,1,54721,-30.100867586408313,18.24783920925656,80.13981797511289
6171,1,54720,-29.894521179875248,18.202265031965084,79.67666751027664
6171,2,71931,-46.335609758017796,19.314444611363115,115.93210562833785
6171,2,71930,-46.11115482584266,19.332927081679216,115.4385006451763
6172,0,8811,7.358751256290496,-18.81189299722687,41.177270927531154
6172,0,8810,7.23445698168074,-18.645756186830994,40.75480137908303
6172,1,21121,19.59687379836656,-29.24041266348327,74.18111339731604
6172,1,21120,19.39646825529845,-29.133808256325963,73.71892044421554
6172,2,31131,37.387857024079366,-33.49907728975236,111.82276138285621
6172,2,31130,37.11594733720616,-33.502395413347976,111.26907517778791
6173,0,12911,19.818679975634314,-3.905568460047121,-24.258619349998224
6173,0,12910,19.625645970230682,-3.850921136292669,-24.011909156588573
6173,1,27121,34.05059718734985,-8.920483881174576,-42.82682538427923
6173,1,27120,33.86482030910366,-8.841930188081705,-42.57878473282207
6173,2,34131,47.67227042531816,-15.72919748747185,-61.56619603482447
6173,2,34130,47.495486808854395,-15.62672114741865,-61.31491441326553
6173,3,45941,64.72331131443313,-27.695592097229806,-87.21434207456382
6173,3,45940,64.40288253460483,-27.427898950077363,-86.70088520907335
6173,4,52951,76.16362392671887,-38.6301976815265,-106.68930842393698
6173,4,52950,75.87395459684718,-38.31589738540538,-106.16368634584327
6174,0,27911,-18.476970121747943,8.163400840768972,34.53276484567853
6174,0,27910,-18.32192231597636,8.019081318651786,34.17575931349635
6174,1,54621,-27.101421796117595,22.462242940389817,63.03449704213702
6174,1,54620,-27.036002082666748,22.227387475375668,62.62359817730941
6174,2,64531,-25.465431560477363,43.26149032322373,98.91041274574701
6174,2,64530,-25.60616021005199,42.94556733737592,98.32751087517849
6175,0,18911,17.049034640649452,10.83366218264354,99.71316763430615
6175,0,18910,16.913026738460637,10.674693544547285,98.71735223675924
6176,0,29911,-20.193083990182654,0.5266549741608344,-8.235802567207372
6176,0,29910,-19.992319517868555,0.5503055258369756,-8.157255155146226
6176,1,1021,-35.07096760524607,-3.011755300171245,-14.190970331175834
6176,1,1020,-34.876136079425606,-2.941372999269177,-14.110479447067332
6176,2,3331,-49.17055569907874,-10.114640432206969,-20.33969593817061
6176,2,3330,-48.990717006426195,-9.995917127367434,-20.255965140688264
6176,3,5741,-65.5959417061268,-25.56054607602688,-29.142583872322675
6176,3,5740,-65.31177757313077,-25.18679367942628,-28.960153002386434
6176,4,10451,-74.55727728358613,-41.64594884452452,-36.319961823929084
6176,4,10450,-74.36786418915193,-41.16319951641188,-36.1184650079144
6176,5,19861,-77.91569969722701,-78.21324391110805,-50.77419875795264
6176,5,19860,-78.04304155023192,-77.51965104343374,-50.50019425325575
6177,0,27711,-16.98474340666577,10.933936841591887,12.476833068156585
6177,0,27710,-16.825358096435806,10.812639038113858,12.35628877533304
6177,1,54221,-28.353611416523037,20.8595586386961,21.566523921076577
6177,1,54220,-28.210237204419784,20.716825333485303,21.444765589563072
6177,2,66331,-38.405915987476945,32.326921846223414,30.751242304809303
6177,2,66330,-38.2814134130376,32.16437199034975,30.62801376531308
6177,3,92841,-49.526132741620856,50.033275611815135,43.35275229097375
6177,3,92840,-49.335487392741754,49.65859712298175,43.099741999005865
6177,4,112151,-55.715495124771024,64.72225368498627,52.95380553352395
6177,4,112150,-55.57553298745029,64.31446787882587,52.69432887258464
6177,5,141061,-61.396240300213435,91.75308983738286,69.61853355273824
6177,5,141060,-61.356344871419694,91.29860582522397,69.34395347911679
6178,0,3511,-12.578582050395454,-15.805408351659267,-2.6621335474149097
6178,0,3510,-12.450042263678625,-15.652477094928017,-2.635899415233916
6178,1,8321,-22.650467726634815,-26.944342891337428,-4.6345879911476935
6178,1,8320,-22.510869483711758,-26.800481369352738,-4.608264168813534
6178,2,10731,-33.52425784809648,-37.365669857626685,-6.612829200465269
6178,2,10730,-33.37372425574702,-37.231272335453426,-6.586329339536403
6178,3,13141,-49.376090620581635,-50.181221993918584,-9.290695514291528
6178,3,13140,-49.0493789361328,-49.941823625236864,-9.23750742805062
6178,4,15451,-62.00072512772853,-58.728817779856755,-11.293213999314599
6178,4,15450,-61.65483491489957,-58.512017183610865,-11.239607629399261
6178,5,17861,-84.55209895446035,-70.98636829060571,-14.66588457539195
6178,5,17860,-84.17700273606094,-70.81078394304463,-14.611498244940291
6179,0,1811,-19.171449766380498,-6.363180083400039,63.164344216542354
6179,0,1810,-18.98770648196885,-6.282769352306161,62.543698648731215
6179,1,4621,-32.657425809193846,-13.135743271331307,109.88385122192463
6179,1,4620,-32.48196029803835,-13.036000740274517,109.25928964546685
6180,0,12111,19.30485373524071,-5.946874921521079,-105.52297795518352
6180,0,12110,19.124712105239855,-5.852222265103151,-104.47830568646053
6181,0,20311,6.1590908384781,19.238152193764442,-6.241391488277374
6181,0,20310,6.069160827795564,19.056829812187193,-6.1827990444183625
6181,1,41821,14.491693415213554,32.07844017373641,-10.682191741234428
6181,1,41820,14.360223405940417,31.918435103083656,-10.6222413927739
6181,2,49031,25.894765685494193,43.00594760642983,-15.264818381592423
6181,2,49030,25.72287638353712,42.87572157846684,-15.202389912382438
6181,3,68141,45.88897901386765,53.38885093027342,-21.81755994364897
6181,3,68140,45.443234939479595,53.24378042775369,-21.681859088023163
6181,4,77751,63.9685864559455,56.57903039635106,-27.14882728624769
6181,4,77750,63.45279895608993,56.557372887445766,-26.999379932918604
6181,5,94461,99.3715732588264,48.098480394771286,-37.819886305406534
6181,5,94460,98.76352035825346,48.433206952191526,-37.6189512441741
6182,0,9011,4.614011133377716,-19.6659866435879,62.654755378685486
6182,0,9010,4.448247972069755,-19.499052674837397,61.945654014762525
6183,0,21011,6.685731777919081,19.061499874092753,68.87661768325682
6183,0,21010,6.653753316232759,18.860831873599928,68.19848913596631
6183,1,45521,6.810614242681346,34.53491392246905,120.70591605851851
6183,1,45520,6.839737455378163,34.32511668303597,119.99905743195839
6184,0,3211,-11.39277664923668,-16.68048196396481,-32.875418186042566
6184,0,3210,-11.26683701747696,-16.524448379913977,-32.54790181612243
6184,1,7821,-21.707559133284747,-27.709654636042146,-57.561834970529326
6184,1,7820,-21.558961792011175,-27.571801241150553,-57.23076413207177
6184,2,9931,-33.65005561505923,-37.25201531531128,-82.55233585467514
